experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true
equivalence,dgp3,600,10,10,5,17,RF,1.2082664676367465,0.08518465326400915
equivalence,dgp3,600,10,10,5,17,SSRF-JS,1.1898529975459673,0.06931943562277991
equivalence,dgp3,600,10,15,5,17,RF,1.2013320771998088,0.07424116505311702
equivalence,dgp3,600,10,15,5,17,SSRF-JS,1.1861338984821863,0.06243415449860703
equivalence,dgp3,600,10,25,5,17,RF,1.1893804885269148,0.05574172900001767
equivalence,dgp3,600,10,25,5,17,SSRF-JS,1.179421384466378,0.050571797931098984
equivalence,dgp3,600,10,40,5,17,RF,1.1799055229597393,0.04481551596384878
equivalence,dgp3,600,10,40,5,17,SSRF-JS,1.1755261327491013,0.04562456945676871
equivalence,dgp3,600,10,50,5,17,RF,1.1796970216720004,0.043144937531990696
equivalence,dgp3,600,10,50,5,17,SSRF-JS,1.175474208534831,0.044471386379487714
equivalence,dgp3,600,10,60,5,17,RF,1.179479959290308,0.03996265827924556
equivalence,dgp3,600,10,60,5,17,SSRF-JS,1.175756507576309,0.042492307745949275
equivalence,dgp3,600,10,100,5,17,RF,1.1806440471618453,0.039175808123412335
equivalence,dgp3,600,10,100,5,17,SSRF-JS,1.1762580776938774,0.0415945914191916
equivalence,dgp3,600,10,150,5,17,RF,1.179148780872065,0.03817414043982061
equivalence,dgp3,600,10,150,5,17,SSRF-JS,1.174710527900838,0.04040678483687868
equivalence,dgp3,600,10,250,5,17,RF,1.1734303309520226,0.03703401724394067
equivalence,dgp3,600,10,250,5,17,SSRF-JS,1.1715671966370589,0.04070550986664523
equivalence,dgp3,600,10,400,5,17,RF,1.1702803837928815,0.035991199794925106
equivalence,dgp3,600,10,400,5,17,SSRF-JS,1.1691134958675515,0.040038179989847406
equivalence,dgp3,600,10,600,5,17,RF,1.1692775175470786,0.03576254125194311
equivalence,dgp3,600,10,600,5,17,SSRF-JS,1.1689826916143398,0.04043374432725556
equivalence,dgp3,600,10,5,5,18,RF,1.0376491014007163,0.1451360394226096
equivalence,dgp3,600,10,5,5,18,SSRF-JS,1.0006617152555093,0.10049914626238922
equivalence,dgp3,600,10,10,5,18,RF,0.980317858557376,0.09311789777044871
equivalence,dgp3,600,10,10,5,18,SSRF-JS,0.9667631936214358,0.07133195016852195
equivalence,dgp3,600,10,15,5,18,RF,0.9560805064463564,0.07462886665849928
equivalence,dgp3,600,10,15,5,18,SSRF-JS,0.9531509030838138,0.062320579651911484
equivalence,dgp3,600,10,25,5,18,RF,0.9365044617335518,0.05847003515155698
equivalence,dgp3,600,10,25,5,18,SSRF-JS,0.9434323336257872,0.05482414791632925
equivalence,dgp3,600,10,40,5,18,RF,0.9320823884032324,0.05053294729451729
equivalence,dgp3,600,10,40,5,18,SSRF-JS,0.9421285097759392,0.05053581473495702
equivalence,dgp3,600,10,50,5,18,RF,0.9310710013690875,0.04818540348902604
equivalence,dgp3,600,10,50,5,18,SSRF-JS,0.9419985918974987,0.0492670238391284
equivalence,dgp3,600,10,60,5,18,RF,0.9262390700151403,0.04574120968966264
equivalence,dgp3,600,10,60,5,18,SSRF-JS,0.9393055520277115,0.048350576426345736
equivalence,dgp3,600,10,100,5,18,RF,0.9268365894494915,0.042316551640795654
equivalence,dgp3,600,10,100,5,18,SSRF-JS,0.9406278397470232,0.04666603595262212
equivalence,dgp3,600,10,150,5,18,RF,0.9257998178928208,0.04032696269265187
equivalence,dgp3,600,10,150,5,18,SSRF-JS,0.9401587114021627,0.04548552980139925
equivalence,dgp3,600,10,250,5,18,RF,0.9306167603599808,0.03903490928594874
equivalence,dgp3,600,10,250,5,18,SSRF-JS,0.9440574124627037,0.04486492849928297
equivalence,dgp3,600,10,400,5,18,RF,0.9289369182186599,0.03816817530039083
equivalence,dgp3,600,10,400,5,18,SSRF-JS,0.9424412760658963,0.043799179360211354
equivalence,dgp3,600,10,600,5,18,RF,0.9280900817662456,0.0375005835682661
equivalence,dgp3,600,10,600,5,18,SSRF-JS,0.9417313093915339,0.04323102417166691
equivalence,dgp3,600,10,5,5,19,RF,1.049021406664181,0.12440062009991978
equivalence,dgp3,600,10,5,5,19,SSRF-JS,1.0234545307289027,0.09730693512778717
equivalence,dgp3,600,10,10,5,19,RF,1.0081737815167167,0.08027153434271642
equivalence,dgp3,600,10,10,5,19,SSRF-JS,0.995489670021421,0.06631393578067553
equivalence,dgp3,600,10,15,5,19,RF,0.9944269105324012,0.06793533607100057
equivalence,dgp3,600,10,15,5,19,SSRF-JS,0.9900801696973984,0.06172151934401732
equivalence,dgp3,600,10,25,5,19,RF,0.9852032231167165,0.05465952685555912
equivalence,dgp3,600,10,25,5,19,SSRF-JS,0.9846473597171639,0.0529795354608842
equivalence,dgp3,600,10,40,5,19,RF,0.9826902073656866,0.050906907783816374
equivalence,dgp3,600,10,40,5,19,SSRF-JS,0.9811645077538448,0.04881445836279037
equivalence,dgp3,600,10,50,5,19,RF,0.9836239524870445,0.04910169170785734
equivalence,dgp3,600,10,50,5,19,SSRF-JS,0.9824790699084894,0.047980312014904505
equivalence,dgp3,600,10,60,5,19,RF,0.9835428037017804,0.04670750844324009
equivalence,dgp3,600,10,60,5,19,SSRF-JS,0.9827924442696124,0.04651693413723836
equivalence,dgp3,600,10,100,5,19,RF,0.9743554505211189,0.04390546276851107
equivalence,dgp3,600,10,100,5,19,SSRF-JS,0.9769245524947153,0.04556471581829325
equivalence,dgp3,600,10,150,5,19,RF,0.9732402702411473,0.04210189725307843
equivalence,dgp3,600,10,150,5,19,SSRF-JS,0.9768345078996452,0.04503752436697109
equivalence,dgp3,600,10,250,5,19,RF,0.9744418520941027,0.04126596979091033
equivalence,dgp3,600,10,250,5,19,SSRF-JS,0.9773946142104939,0.04401609036679302
equivalence,dgp3,600,10,400,5,19,RF,0.9751722844785842,0.04008681144196489
equivalence,dgp3,600,10,400,5,19,SSRF-JS,0.977307968469289,0.04244343959509615
equivalence,dgp3,600,10,600,5,19,RF,0.973556140813905,0.039281906506619474
equivalence,dgp3,600,10,600,5,19,SSRF-JS,0.976351060137967,0.04211378986205014
equivalence,dgp3,600,10,5,5,20,RF,1.5989307130030315,0.16714198128553892
equivalence,dgp3,600,10,5,5,20,SSRF-JS,1.5443183072721558,0.11237145113082496
equivalence,dgp3,600,10,10,5,20,RF,1.5140953238347648,0.08890420538928527
equivalence,dgp3,600,10,10,5,20,SSRF-JS,1.4951400865073954,0.06929890620208765
equivalence,dgp3,600,10,15,5,20,RF,1.482826745230696,0.06713066977019706
equivalence,dgp3,600,10,15,5,20,SSRF-JS,1.4756361483693097,0.05687027479435852
equivalence,dgp3,600,10,25,5,20,RF,1.4739354209727396,0.051273028948085574
equivalence,dgp3,600,10,25,5,20,SSRF-JS,1.472579426293524,0.048458441745951
equivalence,dgp3,600,10,40,5,20,RF,1.474244338458676,0.04692072940559138
equivalence,dgp3,600,10,40,5,20,SSRF-JS,1.473549263137067,0.04622823828527798
equivalence,dgp3,600,10,50,5,20,RF,1.469627347868946,0.0433556342359591
equivalence,dgp3,600,10,50,5,20,SSRF-JS,1.4706551272381312,0.04414714875682291
equivalence,dgp3,600,10,60,5,20,RF,1.466681647737789,0.04161562884643329
equivalence,dgp3,600,10,60,5,20,SSRF-JS,1.4682341854621155,0.042783994723748046
equivalence,dgp3,600,10,100,5,20,RF,1.4630463980149755,0.03833064038503914
equivalence,dgp3,600,10,100,5,20,SSRF-JS,1.4659763433061408,0.040827706118338344
equivalence,dgp3,600,10,150,5,20,RF,1.4636443045621728,0.03583516240700966
equivalence,dgp3,600,10,150,5,20,SSRF-JS,1.4660011052318107,0.0386078946745414
equivalence,dgp3,600,10,250,5,20,RF,1.4619113849228158,0.033666113427374855
equivalence,dgp3,600,10,250,5,20,SSRF-JS,1.4652186938040468,0.03739131979561322
equivalence,dgp3,600,10,400,5,20,RF,1.4612030245749787,0.03368125021652024
equivalence,dgp3,600,10,400,5,20,SSRF-JS,1.464276984524102,0.036937588308555
equivalence,dgp3,600,10,600,5,20,RF,1.4593345353095883,0.03325153423478824
equivalence,dgp3,600,10,600,5,20,SSRF-JS,1.4629907869161647,0.03670673198328799
equivalence,dgp3,600,10,5,5,21,RF,1.0199054075863574,0.1549040057851365
equivalence,dgp3,600,10,5,5,21,SSRF-JS,0.9825973159908209,0.11946245217110055
equivalence,dgp3,600,10,10,5,21,RF,0.9546643226375154,0.09694854047044549
equivalence,dgp3,600,10,10,5,21,SSRF-JS,0.9445294564699743,0.08822820450511025
equivalence,dgp3,600,10,15,5,21,RF,0.9352402828727104,0.07638055182519089
equivalence,dgp3,600,10,15,5,21,SSRF-JS,0.9320776293265853,0.0750225740731166
equivalence,dgp3,600,10,25,5,21,RF,0.9305797831339613,0.06828040534096858
equivalence,dgp3,600,10,25,5,21,SSRF-JS,0.9320734752495027,0.07262454846741663
equivalence,dgp3,600,10,40,5,21,RF,0.912651755755842,0.05699519604623225
equivalence,dgp3,600,10,40,5,21,SSRF-JS,0.9201359480787762,0.06553574293683968
equivalence,dgp3,600,10,50,5,21,RF,0.9086765735508758,0.05379280773679847
equivalence,dgp3,600,10,50,5,21,SSRF-JS,0.9179631029123086,0.06395837041151317
equivalence,dgp3,600,10,60,5,21,RF,0.908424145730495,0.05140275328541257
equivalence,dgp3,600,10,60,5,21,SSRF-JS,0.918312883567286,0.06270088165206153
equivalence,dgp3,600,10,100,5,21,RF,0.90732141384565,0.04653694495406729
equivalence,dgp3,600,10,100,5,21,SSRF-JS,0.9179072457654182,0.05960044249551497
equivalence,dgp3,600,10,150,5,21,RF,0.9052478808251394,0.04583053574171928
equivalence,dgp3,600,10,150,5,21,SSRF-JS,0.9164736981407963,0.059036132862922086
equivalence,dgp3,600,10,250,5,21,RF,0.904991303791027,0.04508178721059405
equivalence,dgp3,600,10,250,5,21,SSRF-JS,0.9163051507879936,0.05856776709362689
equivalence,dgp3,600,10,400,5,21,RF,0.905709804709213,0.04632472138481611
equivalence,dgp3,600,10,400,5,21,SSRF-JS,0.9172249277076456,0.05996189016262978
equivalence,dgp3,600,10,600,5,21,RF,0.904599075128376,0.045144977282533715
equivalence,dgp3,600,10,600,5,21,SSRF-JS,0.9167301488455399,0.059439465582625625
equivalence,dgp3,600,10,5,5,22,RF,1.1517658811167497,0.13498894870673922
equivalence,dgp3,600,10,5,5,22,SSRF-JS,1.1149541152739788,0.09377277605981355
equivalence,dgp3,600,10,10,5,22,RF,1.1170973149727668,0.09099598559205781
equivalence,dgp3,600,10,10,5,22,SSRF-JS,1.09925802857581,0.07086784096158558
equivalence,dgp3,600,10,15,5,22,RF,1.0935517766167968,0.07033445101976671
equivalence,dgp3,600,10,15,5,22,SSRF-JS,1.084921785942904,0.058967216280351585
equivalence,dgp3,600,10,25,5,22,RF,1.0736665153420517,0.05295119647697091
equivalence,dgp3,600,10,25,5,22,SSRF-JS,1.074399475405759,0.050311010714182376
equivalence,dgp3,600,10,40,5,22,RF,1.055934208166191,0.044724679938281726
equivalence,dgp3,600,10,40,5,22,SSRF-JS,1.0611349992545829,0.044591423483309904
equivalence,dgp3,600,10,50,5,22,RF,1.0551891073071313,0.04283682657253975
equivalence,dgp3,600,10,50,5,22,SSRF-JS,1.0596442722000277,0.04229694086960064
equivalence,dgp3,600,10,60,5,22,RF,1.056691081117526,0.041670343052535225
equivalence,dgp3,600,10,60,5,22,SSRF-JS,1.0622018035038672,0.04266979179972597
equivalence,dgp3,600,10,100,5,22,RF,1.0510554114532946,0.03719126711454644
equivalence,dgp3,600,10,100,5,22,SSRF-JS,1.0570339153437678,0.03827441627674178
equivalence,dgp3,600,10,150,5,22,RF,1.0467369444332038,0.034669980891376996
equivalence,dgp3,600,10,150,5,22,SSRF-JS,1.055011802504281,0.03752483001537616
equivalence,dgp3,600,10,250,5,22,RF,1.0506981088848768,0.032771189319564686
equivalence,dgp3,600,10,250,5,22,SSRF-JS,1.059310737818639,0.03738318408438448
equivalence,dgp3,600,10,400,5,22,RF,1.0506601214974742,0.032403239537619984
equivalence,dgp3,600,10,400,5,22,SSRF-JS,1.0595846697388425,0.03743334373676931
equivalence,dgp3,600,10,600,5,22,RF,1.048607782671716,0.03158187555345768
equivalence,dgp3,600,10,600,5,22,SSRF-JS,1.0580986080890866,0.036860748110900045
equivalence,dgp3,600,10,5,5,23,RF,1.0088573634590805,0.1464512022988294
equivalence,dgp3,600,10,5,5,23,SSRF-JS,0.965676018929396,0.10747870954334397
equivalence,dgp3,600,10,10,5,23,RF,0.9665868630946227,0.08962271362688709
equivalence,dgp3,600,10,10,5,23,SSRF-JS,0.9471551580018825,0.07764410654213333
equivalence,dgp3,600,10,15,5,23,RF,0.9488225940506354,0.07416731866555419
equivalence,dgp3,600,10,15,5,23,SSRF-JS,0.9373841994359153,0.06973477112925755
equivalence,dgp3,600,10,25,5,23,RF,0.9370331993370713,0.06413071311197453
equivalence,dgp3,600,10,25,5,23,SSRF-JS,0.9293631047218258,0.06329256428578205
equivalence,dgp3,600,10,40,5,23,RF,0.927471958512265,0.05545761092029352
equivalence,dgp3,600,10,40,5,23,SSRF-JS,0.922522834727406,0.05729674939442551
equivalence,dgp3,600,10,50,5,23,RF,0.9255511888127368,0.0520696739296931
equivalence,dgp3,600,10,50,5,23,SSRF-JS,0.9212961532381543,0.05467001046163281
equivalence,dgp3,600,10,60,5,23,RF,0.9234786407867953,0.05155425008824299
equivalence,dgp3,600,10,60,5,23,SSRF-JS,0.9198572779075799,0.05439884382273128
equivalence,dgp3,600,10,100,5,23,RF,0.9154922752263331,0.04947906228751206
equivalence,dgp3,600,10,100,5,23,SSRF-JS,0.9148505866596932,0.05405084020551696
equivalence,dgp3,600,10,150,5,23,RF,0.9107813051287047,0.04627455090783846
equivalence,dgp3,600,10,150,5,23,SSRF-JS,0.9119158823638883,0.052247468074379695
equivalence,dgp3,600,10,250,5,23,RF,0.9084611357188349,0.04508474866941414
equivalence,dgp3,600,10,250,5,23,SSRF-JS,0.91064426327189,0.05181624193830019
equivalence,dgp3,600,10,400,5,23,RF,0.9072068082111328,0.04465003437952824
equivalence,dgp3,600,10,400,5,23,SSRF-JS,0.9097183996768853,0.051463861690780266
equivalence,dgp3,600,10,600,5,23,RF,0.9087106362744559,0.044977883403447584
equivalence,dgp3,600,10,600,5,23,SSRF-JS,0.9108866373579282,0.05168742040362611
equivalence,dgp3,600,10,5,5,24,RF,1.054587881759227,0.15121079602804374
equivalence,dgp3,600,10,5,5,24,SSRF-JS,1.0316914534975608,0.11969177661450246
equivalence,dgp3,600,10,10,5,24,RF,1.0073984996165894,0.10404731912380626
equivalence,dgp3,600,10,10,5,24,SSRF-JS,1.0038922593210335,0.09331853460696907
equivalence,dgp3,600,10,15,5,24,RF,0.9816160002182682,0.08352089379533222
equivalence,dgp3,600,10,15,5,24,SSRF-JS,0.9875747184932796,0.08110804784811597
equivalence,dgp3,600,10,25,5,24,RF,0.9670602266929655,0.0679404932616345
equivalence,dgp3,600,10,25,5,24,SSRF-JS,0.9771116759055406,0.07014939302163223
equivalence,dgp3,600,10,40,5,24,RF,0.9642922988867622,0.0630697606412386
equivalence,dgp3,600,10,40,5,24,SSRF-JS,0.9766258935276446,0.06813511118766673
equivalence,dgp3,600,10,50,5,24,RF,0.9656146925118075,0.06597468162399156
equivalence,dgp3,600,10,50,5,24,SSRF-JS,0.9781765319709281,0.07084158179607052
equivalence,dgp3,600,10,60,5,24,RF,0.9632197523720468,0.06367050552012786
equivalence,dgp3,600,10,60,5,24,SSRF-JS,0.9761701185970378,0.06905692136482681
equivalence,dgp3,600,10,100,5,24,RF,0.9614228946186119,0.06144517667224314
equivalence,dgp3,600,10,100,5,24,SSRF-JS,0.9747008131767131,0.06718383685307122
equivalence,dgp3,600,10,150,5,24,RF,0.9619664167384435,0.06094498391730803
equivalence,dgp3,600,10,150,5,24,SSRF-JS,0.9756306875715567,0.06734570327400932
equivalence,dgp3,600,10,250,5,24,RF,0.9613343562558251,0.059025151398816755
equivalence,dgp3,600,10,250,5,24,SSRF-JS,0.9755844394294869,0.06628247523656644
equivalence,dgp3,600,10,400,5,24,RF,0.9589137384092303,0.0582604210704978
equivalence,dgp3,600,10,400,5,24,SSRF-JS,0.9734064541524532,0.06537711917542025
equivalence,dgp3,600,10,600,5,24,RF,0.9591948344835861,0.05837819876304521
equivalence,dgp3,600,10,600,5,24,SSRF-JS,0.9737023355617772,0.06553614968852695
