experiment,dgp,n,p,B,min_leaf,rep,method,mse,mae,mse_true,lam_js,leaves,snr
substitution,dgp1,600,10,100,2,6,RF,1.370082010064834,0.8496838254118961,0.0913852767907102,0.7838710666721361,233.58,0.1544843280503335
substitution,dgp1,600,10,100,2,6,SSRF,1.367423857371186,0.8464837863269085,0.08145409032017252,0.7838710666721361,233.58,0.1544843280503335
substitution,dgp1,600,10,100,2,6,SSRF-JS,1.3678861294179363,0.8466311898804133,0.08206067240533461,0.7838710666721361,233.58,0.1544843280503335
substitution,dgp1,600,10,250,2,6,RF,1.357109844769665,0.84587639939434,0.08388921799877075,0.7868554663720584,233.32,0.1544843280503335
substitution,dgp1,600,10,250,2,6,SSRF,1.3580653705696566,0.8431224144096819,0.07673540123599183,0.7868554663720584,233.32,0.1544843280503335
substitution,dgp1,600,10,250,2,6,SSRF-JS,1.358305856779419,0.8432480091848445,0.07713144946780866,0.7868554663720584,233.32,0.1544843280503335
substitution,dgp1,600,10,500,2,6,RF,1.3546974434758339,0.8445204738959935,0.08207581667445028,0.7849502705221967,233.352,0.1544843280503335
substitution,dgp1,600,10,500,2,6,SSRF,1.3569176669319498,0.8420699207994002,0.07627822432840511,0.7849502705221967,233.352,0.1544843280503335
substitution,dgp1,600,10,500,2,6,SSRF-JS,1.3571667836384809,0.8421847135986964,0.07655079571662192,0.7849502705221967,233.352,0.1544843280503335
substitution,dgp1,600,10,1,2,7,RF,2.488646997143424,1.1840973814419504,1.1520928072356824,0.7928452673061838,227.0,0.13660898881238456
substitution,dgp1,600,10,1,2,7,SSRF,2.038112809299828,1.0681826501914768,0.7256836694281433,0.7928452673061838,227.0,0.13660898881238456
substitution,dgp1,600,10,1,2,7,SSRF-JS,2.060076137225503,1.0727858148671965,0.746028870517905,0.7928452673061838,227.0,0.13660898881238456
substitution,dgp1,600,10,3,2,7,RF,1.7047310768176287,0.9746956258081917,0.40979432715792813,0.7879836009519864,230.33333333333334,0.13660898881238456
substitution,dgp1,600,10,3,2,7,SSRF,1.5411108075767401,0.9229965314099812,0.26312732027657626,0.7879836009519864,230.33333333333334,0.13660898881238456
substitution,dgp1,600,10,3,2,7,SSRF-JS,1.5477629348361752,0.9241622440699978,0.26773634170296995,0.7879836009519864,230.33333333333334,0.13660898881238456
substitution,dgp1,600,10,5,2,7,RF,1.5560418983034032,0.9306300499225745,0.26901915923796643,0.7740425736337462,231.8,0.13660898881238456
substitution,dgp1,600,10,5,2,7,SSRF,1.4522436405803814,0.8949110431875782,0.17924690878178232,0.7740425736337462,231.8,0.13660898881238456
substitution,dgp1,600,10,5,2,7,SSRF-JS,1.4540531797117444,0.8959812111498142,0.18107011939367987,0.7740425736337462,231.8,0.13660898881238456
substitution,dgp1,600,10,10,2,7,RF,1.4297629460635533,0.8850733780727822,0.15518434284528576,0.7834235356617845,234.2,0.13660898881238456
substitution,dgp1,600,10,10,2,7,SSRF,1.3784778177926638,0.8675172263895669,0.11378941804275935,0.7834235356617845,234.2,0.13660898881238456
substitution,dgp1,600,10,10,2,7,SSRF-JS,1.3788714594887024,0.8680867483371094,0.11514548930400777,0.7834235356617845,234.2,0.13660898881238456
substitution,dgp1,600,10,25,2,7,RF,1.3563152296241499,0.8584797708793445,0.10511340145818918,0.7874458551600613,232.44,0.13660898881238456
substitution,dgp1,600,10,25,2,7,SSRF,1.3289116997002914,0.848732426762673,0.08313094943619935,0.7874458551600613,232.44,0.13660898881238456
substitution,dgp1,600,10,25,2,7,SSRF-JS,1.3296533591052764,0.8490026017189378,0.08419202676809738,0.7874458551600613,232.44,0.13660898881238456
substitution,dgp1,600,10,50,2,7,RF,1.324827600547078,0.848465790984937,0.0894667091558871,0.7862352218565734,232.44,0.13660898881238456
substitution,dgp1,600,10,50,2,7,SSRF,1.3095839217471241,0.8427801844600702,0.07632079917439066,0.7862352218565734,232.44,0.13660898881238456
substitution,dgp1,600,10,50,2,7,SSRF-JS,1.3099203362984573,0.842839039811022,0.07682816507722037,0.7862352218565734,232.44,0.13660898881238456
substitution,dgp1,600,10,100,2,7,RF,1.3136396081163506,0.8439656789761854,0.08390491677985905,0.7845512094549844,232.68,0.13660898881238456
substitution,dgp1,600,10,100,2,7,SSRF,1.3022377848542528,0.8397764626445843,0.07357050867634102,0.7845512094549844,232.68,0.13660898881238456
substitution,dgp1,600,10,100,2,7,SSRF-JS,1.3026308997067755,0.8398370374167997,0.07401185259131046,0.7845512094549844,232.68,0.13660898881238456
substitution,dgp1,600,10,250,2,7,RF,1.3062578894456645,0.8422736261500028,0.0803165035206215,0.7901082082366461,233.468,0.13660898881238456
substitution,dgp1,600,10,250,2,7,SSRF,1.2973932647884558,0.8392383042913587,0.07189393774338715,0.7901082082366461,233.468,0.13660898881238456
substitution,dgp1,600,10,250,2,7,SSRF-JS,1.2981724085824136,0.8393882206291573,0.07250760573867913,0.7901082082366461,233.468,0.13660898881238456
substitution,dgp1,600,10,500,2,7,RF,1.3017050243202095,0.8411093829406212,0.07577678790108687,0.7860053392280589,233.438,0.13660898881238456
substitution,dgp1,600,10,500,2,7,SSRF,1.294618604808,0.8389623790385946,0.06903155240461366,0.7860053392280589,233.438,0.13660898881238456
substitution,dgp1,600,10,500,2,7,SSRF-JS,1.295294127981265,0.8390282055398828,0.06949737927549933,0.7860053392280589,233.438,0.13660898881238456
substitution,dgp1,600,10,1,2,8,RF,2.65352830905553,1.2491795425568941,1.3398347024994253,0.7771692348019689,236.0,0.14755843074574193
substitution,dgp1,600,10,1,2,8,SSRF,2.1280234842247756,1.1062260183868093,0.8149429596533388,0.7771692348019689,236.0,0.14755843074574193
substitution,dgp1,600,10,1,2,8,SSRF-JS,2.141420148657206,1.1103481137353024,0.8341936741123919,0.7771692348019689,236.0,0.14755843074574193
substitution,dgp1,600,10,3,2,8,RF,1.744519902147027,0.9836318905676088,0.45372054875060047,0.8123735214268463,233.0,0.14755843074574193
substitution,dgp1,600,10,3,2,8,SSRF,1.6178160284957217,0.9392893923866124,0.325401800995681,0.8123735214268463,233.0,0.14755843074574193
substitution,dgp1,600,10,3,2,8,SSRF-JS,1.6176922055108849,0.9393500493652467,0.328320727640225,0.8123735214268463,233.0,0.14755843074574193
substitution,dgp1,600,10,5,2,8,RF,1.6370720870233466,0.9418086488362363,0.3122718319978548,0.8045459469520295,232.0,0.14755843074574193
substitution,dgp1,600,10,5,2,8,SSRF,1.5445268117276476,0.9072612912885871,0.22542607221814254,0.8045459469520295,232.0,0.14755843074574193
substitution,dgp1,600,10,5,2,8,SSRF-JS,1.54511384077897,0.9079075324339416,0.22869316243243462,0.8045459469520295,232.0,0.14755843074574193
substitution,dgp1,600,10,10,2,8,RF,1.4604926732086938,0.8803929013557709,0.18168614484135162,0.8079417392221693,232.3,0.14755843074574193
substitution,dgp1,600,10,10,2,8,SSRF,1.4210325947306526,0.8632358746626435,0.1395844569744503,0.8079417392221693,232.3,0.14755843074574193
substitution,dgp1,600,10,10,2,8,SSRF-JS,1.4216602556260671,0.8632628224131261,0.14184267356721544,0.8079417392221693,232.3,0.14755843074574193
substitution,dgp1,600,10,25,2,8,RF,1.402891433666814,0.8539477013785346,0.11527886684738746,0.8037774987354761,232.72,0.14755843074574193
substitution,dgp1,600,10,25,2,8,SSRF,1.3811350180149882,0.8441275501912511,0.09427533896991663,0.8037774987354761,232.72,0.14755843074574193
substitution,dgp1,600,10,25,2,8,SSRF-JS,1.3815114572901233,0.8440042790825022,0.09552490395789301,0.8037774987354761,232.72,0.14755843074574193
substitution,dgp1,600,10,50,2,8,RF,1.3824386032577936,0.8418737399558477,0.08772287417000191,0.7975856837350674,233.18,0.14755843074574193
substitution,dgp1,600,10,50,2,8,SSRF,1.3698135872680959,0.8352711614243374,0.07695823861099625,0.7975856837350674,233.18,0.14755843074574193
substitution,dgp1,600,10,50,2,8,SSRF-JS,1.369589241320249,0.8352192868697613,0.07775162967923982,0.7975856837350674,233.18,0.14755843074574193
substitution,dgp1,600,10,100,2,8,RF,1.376730479855452,0.8359611527515327,0.08043276612541952,0.7911285605069124,233.71,0.14755843074574193
substitution,dgp1,600,10,100,2,8,SSRF,1.3677616800492136,0.8327985400011979,0.07424128714290888,0.7911285605069124,233.71,0.14755843074574193
substitution,dgp1,600,10,100,2,8,SSRF-JS,1.3683833040367264,0.8329432181878705,0.0748828847610945,0.7911285605069124,233.71,0.14755843074574193
substitution,dgp1,600,10,250,2,8,RF,1.36550584423836,0.8332066410370308,0.07152740402627436,0.7875136005979088,233.172,0.14755843074574193
substitution,dgp1,600,10,250,2,8,SSRF,1.3602209347575074,0.8307098013881739,0.06862781269117711,0.7875136005979088,233.172,0.14755843074574193
substitution,dgp1,600,10,250,2,8,SSRF-JS,1.360891746668342,0.8310199006848995,0.06914210957237814,0.7875136005979088,233.172,0.14755843074574193
substitution,dgp1,600,10,500,2,8,RF,1.3611770100644747,0.8323340902885542,0.06931713393718211,0.7882205152284429,233.422,0.14755843074574193
substitution,dgp1,600,10,500,2,8,SSRF,1.357722331932106,0.830165709901208,0.06751144492472246,0.7882205152284429,233.422,0.14755843074574193
substitution,dgp1,600,10,500,2,8,SSRF-JS,1.3580965509747085,0.8304184099009407,0.06786958915594006,0.7882205152284429,233.422,0.14755843074574193
substitution,dgp1,600,10,1,2,9,RF,2.00347894669973,1.1024299102586461,0.9144148666179674,0.7989676150362067,232.0,0.1493193650842515
substitution,dgp1,600,10,1,2,9,SSRF,1.6961911179810256,1.006349225537888,0.5974305059945461,0.7989676150362067,232.0,0.1493193650842515
substitution,dgp1,600,10,1,2,9,SSRF-JS,1.703236459084634,1.0085095000497364,0.6076809321723197,0.7989676150362067,232.0,0.1493193650842515
substitution,dgp1,600,10,3,2,9,RF,1.4286613162836599,0.8987081883336596,0.34978307876871545,0.7679106123536137,233.0,0.1493193650842515
substitution,dgp1,600,10,3,2,9,SSRF,1.31558293422625,0.8583940047531055,0.22693652337692363,0.7679106123536137,233.0,0.1493193650842515
substitution,dgp1,600,10,3,2,9,SSRF-JS,1.3212231329570925,0.8600371288844026,0.2309666929811698,0.7679106123536137,233.0,0.1493193650842515
substitution,dgp1,600,10,5,2,9,RF,1.3249685164634037,0.8677520125592967,0.2641969590381557,0.7849061845726442,231.4,0.1493193650842515
substitution,dgp1,600,10,5,2,9,SSRF,1.2572419666123171,0.8432006116674872,0.18324310458663376,0.7849061845726442,231.4,0.1493193650842515
substitution,dgp1,600,10,5,2,9,SSRF-JS,1.2642129721885869,0.8451681129672549,0.188857557756152,0.7849061845726442,231.4,0.1493193650842515
substitution,dgp1,600,10,10,2,9,RF,1.2494912296338787,0.8416424796169193,0.17008824775999407,0.7939680159258016,233.1,0.1493193650842515
substitution,dgp1,600,10,10,2,9,SSRF,1.2157461677075954,0.8281926274236806,0.12713114193611832,0.7939680159258016,233.1,0.1493193650842515
substitution,dgp1,600,10,10,2,9,SSRF-JS,1.2185430270014654,0.8290629551342875,0.1292678303370473,0.7939680159258016,233.1,0.1493193650842515
substitution,dgp1,600,10,25,2,9,RF,1.2182894509534872,0.8242150718603358,0.11538577474827526,0.7882910026598919,234.24,0.1493193650842515
substitution,dgp1,600,10,25,2,9,SSRF,1.1991585385389583,0.8166478770036992,0.09312127611683185,0.7882910026598919,234.24,0.1493193650842515
substitution,dgp1,600,10,25,2,9,SSRF-JS,1.2012681720625888,0.8171510258381945,0.09442997489647983,0.7882910026598919,234.24,0.1493193650842515
substitution,dgp1,600,10,50,2,9,RF,1.1931661062447623,0.8155139269075404,0.09266338654020737,0.7972327526092811,234.48,0.1493193650842515
substitution,dgp1,600,10,50,2,9,SSRF,1.1814446949602753,0.8102745788000908,0.07758191478405314,0.7972327526092811,234.48,0.1493193650842515
substitution,dgp1,600,10,50,2,9,SSRF-JS,1.1832819057685966,0.8108309415404068,0.0785979355612743,0.7972327526092811,234.48,0.1493193650842515
substitution,dgp1,600,10,100,2,9,RF,1.1917042242642255,0.8150279517981716,0.0850187739578689,0.7851313018563103,233.13,0.1493193650842515
substitution,dgp1,600,10,100,2,9,SSRF,1.1818310536173922,0.8111303920816694,0.07277949588220115,0.7851313018563103,233.13,0.1493193650842515
substitution,dgp1,600,10,100,2,9,SSRF-JS,1.1834127952960996,0.8115032353522645,0.07351842259010538,0.7851313018563103,233.13,0.1493193650842515
substitution,dgp1,600,10,250,2,9,RF,1.1915982938838774,0.8155606483324982,0.08450326310345697,0.7737959567405803,233.192,0.1493193650842515
substitution,dgp1,600,10,250,2,9,SSRF,1.182307618472583,0.8106070636852283,0.07267906399562117,0.7737959567405803,233.192,0.1493193650842515
substitution,dgp1,600,10,250,2,9,SSRF-JS,1.1830710370728048,0.8108562139264023,0.07328097648590025,0.7737959567405803,233.192,0.1493193650842515
substitution,dgp1,600,10,500,2,9,RF,1.1941753007682205,0.8153930570517745,0.08595843550624263,0.7667674403867074,233.066,0.1493193650842515
substitution,dgp1,600,10,500,2,9,SSRF,1.1844144748554402,0.8103574183637481,0.07378022677131763,0.7667674403867074,233.066,0.1493193650842515
substitution,dgp1,600,10,500,2,9,SSRF-JS,1.185024888526667,0.8105863255520139,0.07430950299254767,0.7667674403867074,233.066,0.1493193650842515
substitution,dgp1,600,10,1,2,10,RF,2.179301462232039,1.1207034569314578,0.9961604867724622,0.8409004075623637,229.0,0.13107456729404263
substitution,dgp1,600,10,1,2,10,SSRF,1.8841771685250408,1.037922322342422,0.7008272027422672,0.8409004075623637,229.0,0.13107456729404263
substitution,dgp1,600,10,1,2,10,SSRF-JS,1.8896337774485403,1.0389064627456932,0.707304145833934,0.8409004075623637,229.0,0.13107456729404263
substitution,dgp1,600,10,3,2,10,RF,1.5632921252772702,0.9436698861140894,0.38603352068790947,0.7810986401856342,231.33333333333334,0.13107456729404263
substitution,dgp1,600,10,3,2,10,SSRF,1.4256356768469,0.8898004356880342,0.2504984535109788,0.7810986401856342,231.33333333333334,0.13107456729404263
substitution,dgp1,600,10,3,2,10,SSRF-JS,1.4267409498679784,0.8901013633682259,0.2500571915179644,0.7810986401856342,231.33333333333334,0.13107456729404263
substitution,dgp1,600,10,5,2,10,RF,1.4604313975594214,0.9012858011260563,0.2600364902127997,0.7723834879836136,234.0,0.13107456729404263
substitution,dgp1,600,10,5,2,10,SSRF,1.362978185972358,0.8619244480430097,0.17090693126523368,0.7723834879836136,234.0,0.13107456729404263
substitution,dgp1,600,10,5,2,10,SSRF-JS,1.3672321445275855,0.8635379275715558,0.17263422724826757,0.7723834879836136,234.0,0.13107456729404263
substitution,dgp1,600,10,10,2,10,RF,1.3643246609699342,0.8559288785687129,0.16086044719138798,0.7663532508407455,234.2,0.13107456729404263
substitution,dgp1,600,10,10,2,10,SSRF,1.3085046023666203,0.8311268321585303,0.11332761520667456,0.7663532508407455,234.2,0.13107456729404263
substitution,dgp1,600,10,10,2,10,SSRF-JS,1.3117467278447597,0.8318945532239473,0.11466240466315679,0.7663532508407455,234.2,0.13107456729404263
substitution,dgp1,600,10,25,2,10,RF,1.3086009530983544,0.8360424959176352,0.10264340994223267,0.7635535233457513,234.8,0.13107456729404263
substitution,dgp1,600,10,25,2,10,SSRF,1.278251508952586,0.8212223416172437,0.07954913322574443,0.7635535233457513,234.8,0.13107456729404263
substitution,dgp1,600,10,25,2,10,SSRF-JS,1.2796702235950024,0.8214134531922743,0.08052972586915949,0.7635535233457513,234.8,0.13107456729404263
substitution,dgp1,600,10,50,2,10,RF,1.3017270183451688,0.8300110356409902,0.08239575957516619,0.770279707371617,234.42,0.13107456729404263
substitution,dgp1,600,10,50,2,10,SSRF,1.2776650633495013,0.8196626581878017,0.06761692946827987,0.770279707371617,234.42,0.13107456729404263
substitution,dgp1,600,10,50,2,10,SSRF-JS,1.27847139040756,0.8197511573994913,0.06829115677689017,0.770279707371617,234.42,0.13107456729404263
substitution,dgp1,600,10,100,2,10,RF,1.2827599417239925,0.8240053144023468,0.07130855114434585,0.7714904251439074,234.26,0.13107456729404263
substitution,dgp1,600,10,100,2,10,SSRF,1.2646479288071797,0.8157329520418934,0.06106224870270819,0.7714904251439074,234.26,0.13107456729404263
substitution,dgp1,600,10,100,2,10,SSRF-JS,1.2652288357512194,0.815912984483912,0.061361138188794975,0.7714904251439074,234.26,0.13107456729404263
substitution,dgp1,600,10,250,2,10,RF,1.274489876832889,0.8176202545737733,0.06331762969430443,0.7715151792469606,233.944,0.13107456729404263
substitution,dgp1,600,10,250,2,10,SSRF,1.2599679427594241,0.811611849781837,0.05675362797056323,0.7715151792469606,233.944,0.13107456729404263
substitution,dgp1,600,10,250,2,10,SSRF-JS,1.260507583972066,0.8118522115479937,0.05689147860797533,0.7715151792469606,233.944,0.13107456729404263
substitution,dgp1,600,10,500,2,10,RF,1.2686222935277454,0.8151937657114592,0.06276200386024235,0.7726833062524437,233.622,0.13107456729404263
substitution,dgp1,600,10,500,2,10,SSRF,1.2561062408946777,0.8100535233404309,0.05696581522709128,0.7726833062524437,233.622,0.13107456729404263
substitution,dgp1,600,10,500,2,10,SSRF-JS,1.2563947372902402,0.8101752913511452,0.05714923559463967,0.7726833062524437,233.622,0.13107456729404263
substitution,dgp1,600,10,1,2,11,RF,2.436159910595724,1.2140450382542125,1.2862907681905411,0.7335318714946858,232.0,0.14248352683970417
substitution,dgp1,600,10,1,2,11,SSRF,1.8929686565421198,1.0512677860699247,0.734457035059724,0.7335318714946858,232.0,0.14248352683970417
substitution,dgp1,600,10,1,2,11,SSRF-JS,1.896053059025886,1.0534746980529253,0.7360364968282704,0.7335318714946858,232.0,0.14248352683970417
substitution,dgp1,600,10,3,2,11,RF,1.6608406830119644,0.9753120989897388,0.4804716813319645,0.7497185560218907,231.66666666666666,0.14248352683970417
substitution,dgp1,600,10,3,2,11,SSRF,1.4892496411763356,0.9103713169773173,0.3063172547012043,0.7497185560218907,231.66666666666666,0.14248352683970417
substitution,dgp1,600,10,3,2,11,SSRF-JS,1.489487091532326,0.9114112867425535,0.3078459228050743,0.7497185560218907,231.66666666666666,0.14248352683970417
substitution,dgp1,600,10,5,2,11,RF,1.4805004050983201,0.9048904757234713,0.3072791981441304,0.7498546957239329,233.0,0.14248352683970417
substitution,dgp1,600,10,5,2,11,SSRF,1.3837734198430698,0.8652091186021962,0.2068912785447041,0.7498546957239329,233.0,0.14248352683970417
substitution,dgp1,600,10,5,2,11,SSRF-JS,1.3849983033336224,0.8659892320056625,0.20866293488113427,0.7498546957239329,233.0,0.14248352683970417
substitution,dgp1,600,10,10,2,11,RF,1.3825799496806614,0.8669285910424827,0.21154555279640233,0.7861302159935095,231.5,0.14248352683970417
substitution,dgp1,600,10,10,2,11,SSRF,1.3346909939975633,0.8460728260862205,0.1608171072457834,0.7861302159935095,231.5,0.14248352683970417
substitution,dgp1,600,10,10,2,11,SSRF-JS,1.3369194378219502,0.8468946539239414,0.16319477581990197,0.7861302159935095,231.5,0.14248352683970417
substitution,dgp1,600,10,25,2,11,RF,1.309962253266254,0.8374641993273223,0.13849706889708369,0.797105661880285,231.64,0.14248352683970417
substitution,dgp1,600,10,25,2,11,SSRF,1.2912356908824234,0.8279113635227189,0.11787399151355896,0.797105661880285,231.64,0.14248352683970417
substitution,dgp1,600,10,25,2,11,SSRF-JS,1.2925201907257386,0.8282588883650772,0.11861415033205802,0.797105661880285,231.64,0.14248352683970417
substitution,dgp1,600,10,50,2,11,RF,1.2983242657358827,0.828317850988388,0.11629364360624365,0.7960412297138089,232.5,0.14248352683970417
substitution,dgp1,600,10,50,2,11,SSRF,1.2854620665068364,0.8220731641579323,0.10241115252746003,0.7960412297138089,232.5,0.14248352683970417
substitution,dgp1,600,10,50,2,11,SSRF-JS,1.2851068173533906,0.8220285784159652,0.10255340484579728,0.7960412297138089,232.5,0.14248352683970417
substitution,dgp1,600,10,100,2,11,RF,1.2845495765560813,0.824161141536936,0.10257479355978912,0.8002893027367967,233.09,0.14248352683970417
substitution,dgp1,600,10,100,2,11,SSRF,1.2759148080260951,0.8194355106149912,0.09314793681528727,0.8002893027367967,233.09,0.14248352683970417
substitution,dgp1,600,10,100,2,11,SSRF-JS,1.2759271799402814,0.8195397099391072,0.09338183974419527,0.8002893027367967,233.09,0.14248352683970417
substitution,dgp1,600,10,250,2,11,RF,1.2758926322239308,0.8191997612591505,0.09684615466050044,0.800855458126774,233.504,0.14248352683970417
substitution,dgp1,600,10,250,2,11,SSRF,1.2696657059323657,0.8160626789005863,0.08953416081658609,0.800855458126774,233.504,0.14248352683970417
