experiment,dgp,n,p,B,min_leaf,rep,snr,method,mse,mae,mse_true,coverage,interval_score,interval_width,dm_stat,dm_p,runtime,lam_eb,lam_js,leaves,n_eff,sigma2,tau2,tuned_leaf,tuned_mtry
grid,dgp1,300,10,10,5,1,0.1403811013909831,SSRF-rob,1.5856622744244195,0.8653325248692231,0.14036556503255165,0.952,6.890179813759571,4.780944043357316,4.123130318774528,4.0479921918547894e-05,0.030401116999996702,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,10,5,1,0.1403811013909831,RidgeRF,1.5821518293369408,0.8715349470956519,0.17250674148715628,0.944,7.0065603493345225,4.573694606530643,0.2027327576760305,0.8393851988921769,0.015564361000002691,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,10,5,1,0.1403811013909831,LassoRF,1.5847165012697642,0.872704270607435,0.17593620762259854,0.956,6.791512128347356,4.701311051613571,0.4062115387231807,0.6846741732070734,0.0341146970000068,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,10,5,1,0.1403811013909831,GBM,1.5954758275385144,0.8688386572273007,0.1841914267627729,0.948,6.849609751036394,4.775948377393336,0.6247973073442977,0.5322467706925182,0.13595321100000035,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,10,5,1,0.1403811013909831,RF-tuned,1.4783905290779806,0.8235428185045602,0.06192062980862492,0.95,6.781477982171681,4.476264179311616,-3.8085173801330345,0.0001483278739546931,1.9138541650000036,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,10,5,1,0.1403811013909831,SSRF-tuned,1.5232031000828776,0.840555885769433,0.09192154853458252,0.948,6.826477343345714,4.484014675442688,-2.2271334249230312,0.026160556870814863,1.926789840000012,0.8082505096568138,0.8129893250831868,47.2,3.503468734061771,0.6000135976945906,0.7133428389244014,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,RF,1.5266539006233766,0.8427222585199785,0.08376528177808698,0.94,8.096086467454498,4.394674105429331,1.9781275569238015,0.04818873081334925,1.0275528710000117,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,SSRF,1.5137443496518372,0.8377330875449267,0.07890025524500253,0.944,8.050622271245414,4.426520105229693,-2.4320332436688066,0.015189144624555726,1.0275528710000117,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,SSRF-JS,1.5149813159170822,0.8381646014166165,0.07940777841152052,0.944,8.054348661582797,4.420785569555689,,,1.0275528710000117,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,RF-H,1.516478909243962,0.8403409861677359,0.08803983861755024,0.944,7.971441154885361,4.45737033364432,0.13396505778055537,0.8934571874727183,0.6416080130000097,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,SSRF-H,1.5628102573547622,0.8583600832248521,0.15314811744251947,0.944,7.97335245770139,4.521380064907555,2.2029396903308593,0.027826694552981507,0.6416080130000097,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
grid,dgp1,300,10,500,5,1,0.1403811013909831,SSRF-JS-H,1.5597241601289173,0.8569057016858572,0.1488169943411968,0.944,7.972048533594388,4.510497477340125,2.1168680514983333,0.03451774025872263,0.6416080130000097,0.8036251021440737,0.8078394780999919,47.722,3.4627884141178944,0.6036178320121691,0.7036904046899383,40,5
