dataset,n,p,split,B,method,mse,mae,runtime,lam,lam_naive,leaves,n_eff,n_train
airquality,111,5,4,500,SSRF-tuned,688.479069699397,15.966952819397978,2.820411122999758,0.9020568645445075,0.9438468814021185,11.318,3.7854562922199504,78
airquality,111,5,4,500,LassoRF,778.4315097083567,18.283090661335496,0.5794236589999855,0.9020568645445075,0.9438468814021185,11.318,3.7854562922199504,78
airquality,111,5,4,500,GBM,736.1268217570105,17.961604828493385,0.07335730900013004,0.9020568645445075,0.9438468814021185,11.318,3.7854562922199504,78
airquality,111,5,5,5,RF,417.49585167720284,15.804898989898991,0.012261378999937733,0.8974379491904102,0.9470328582627797,12.0,3.697687694257354,78
airquality,111,5,5,5,SSRF-JS,428.26938026584776,15.86273374382186,0.012261378999937733,0.8974379491904102,0.9470328582627797,12.0,3.697687694257354,78
airquality,111,5,5,5,SSRF,431.66719210341535,15.99558260290092,0.012261378999937733,0.8974379491904102,0.9470328582627797,12.0,3.697687694257354,78
airquality,111,5,5,5,SSRF-naive,421.515423724019,15.801553016204403,0.004366569000012532,0.8974379491904102,0.9470328582627797,12.0,3.697687694257354,78
airquality,111,5,5,5,SSRF-rob,420.88453932125134,15.80823651729151,0.015281785000070158,0.8974379491904102,0.9470328582627797,12.0,3.697687694257354,78
airquality,111,5,5,10,RF,606.3554211777828,16.79564142086869,0.01580264999984138,0.8810859549081066,0.930889420333363,10.9,3.9264557634167403,78
airquality,111,5,5,10,SSRF-JS,678.3788453810149,18.117320276374695,0.01580264999984138,0.8810859549081066,0.930889420333363,10.9,3.9264557634167403,78
airquality,111,5,5,10,SSRF,704.4893781639701,18.50078380419542,0.01580264999984138,0.8810859549081066,0.930889420333363,10.9,3.9264557634167403,78
airquality,111,5,5,10,SSRF-naive,645.4479690364842,17.550369340214313,0.016674592000072153,0.8810859549081066,0.930889420333363,10.9,3.9264557634167403,78
airquality,111,5,5,10,SSRF-rob,646.9420677657534,17.560274193785972,0.0185442750000675,0.8810859549081066,0.930889420333363,10.9,3.9264557634167403,78
airquality,111,5,5,25,RF,299.6811948709638,12.845942034396579,0.03148960599992279,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,SSRF-JS,310.57391930120735,13.159370415959511,0.03148960599992279,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,SSRF,315.1370443521133,13.318999013644177,0.03148960599992279,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,SSRF-naive,305.4153419455719,12.98065456109003,0.03313989599996603,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,SSRF-rob,306.018707610936,12.977392637653201,0.05168465099995956,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,RF-tuned,222.85211225664807,11.83554834054834,1.642288174999976,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,SSRF-tuned,213.1941877960318,11.00104455286031,1.6832742610001787,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,LassoRF,244.7853097692126,11.664020457854683,0.062464482999985194,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,25,GBM,323.5322147271155,14.24449208326685,0.09326020699995752,0.9006084255553641,0.9454589368995581,11.2,3.807203206322007,78
airquality,111,5,5,100,RF,543.182443535204,16.244974052586347,0.12421329000017067,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,SSRF-JS,619.9682090418119,17.680431629909172,0.12421329000017067,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,SSRF,641.1733562405956,18.056604246887403,0.12421329000017067,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,SSRF-naive,585.6303098419858,17.076764242271384,0.14542644999983168,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,SSRF-rob,581.1065091790381,16.97192339341369,0.2411830689998169,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,RF-tuned,394.35479279174837,13.829943602693604,1.8694441039999674,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,SSRF-tuned,487.1388376754412,15.35287388623365,2.053319540999837,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,LassoRF,570.2148421740076,17.345161406164532,0.15406884200001514,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,100,GBM,411.00007831497487,13.43497687213472,0.02483830599999237,0.8637930409369435,0.9228130707145071,11.41,3.813869940683502,78
airquality,111,5,5,500,RF,307.9122557116377,11.778537812511688,0.6863619550001658,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,SSRF-JS,339.1159404455947,12.25768035751801,0.6863619550001658,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,SSRF,348.7526438909773,12.452611131031034,0.6863619550001658,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,SSRF-naive,324.0993597995426,11.99558557584847,0.6928682170000684,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,SSRF-rob,322.8851610683021,11.969933090363943,1.1388818240000091,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,RF-tuned,269.8341856661206,11.567743088897641,2.285079218999954,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,SSRF-tuned,267.2652120081147,11.288260832882118,3.017473348999829,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,LassoRF,322.45675426420166,11.920835547028735,0.5975145499999144,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,5,500,GBM,505.1456834876324,14.581767960828886,0.04167649800001527,0.885833084880799,0.9363735588343746,11.36,3.755756586172484,78
airquality,111,5,6,5,RF,274.3022216351596,12.618594553594551,0.00461219700014226,0.8838120391889216,0.9276557945164068,10.8,3.851852670567606,78
airquality,111,5,6,5,SSRF-JS,295.94486680426974,13.655844424619858,0.00461219700014226,0.8838120391889216,0.9276557945164068,10.8,3.851852670567606,78
airquality,111,5,6,5,SSRF,303.61740337410964,13.990033838357913,0.00461219700014226,0.8838120391889216,0.9276557945164068,10.8,3.851852670567606,78
airquality,111,5,6,5,SSRF-naive,286.96816579025904,13.362003109730415,0.008863371999950687,0.8838120391889216,0.9276557945164068,10.8,3.851852670567606,78
airquality,111,5,6,5,SSRF-rob,284.1588285065688,13.163802581216524,0.01239666199990097,0.8838120391889216,0.9276557945164068,10.8,3.851852670567606,78
airquality,111,5,6,10,RF,797.9649180663408,17.72012409289583,0.012199441000120714,0.8935406378643249,0.9374918851374773,10.9,3.8877244392389607,78
airquality,111,5,6,10,SSRF-JS,851.6288283250557,18.881265233302717,0.012199441000120714,0.8935406378643249,0.9374918851374773,10.9,3.8877244392389607,78
airquality,111,5,6,10,SSRF,863.6911748635837,19.125196510510875,0.012199441000120714,0.8935406378643249,0.9374918851374773,10.9,3.8877244392389607,78
airquality,111,5,6,10,SSRF-naive,828.803998677181,18.416214656050723,0.01767951700003323,0.8935406378643249,0.9374918851374773,10.9,3.8877244392389607,78
airquality,111,5,6,10,SSRF-rob,833.4479380515821,18.524098528577465,0.019037337000099797,0.8935406378643249,0.9374918851374773,10.9,3.8877244392389607,78
airquality,111,5,6,25,RF,279.1481248149898,13.592886570945394,0.02799930400010453,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,SSRF-JS,332.08363425659525,14.797188994760083,0.02799930400010453,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,SSRF,350.8836769272308,15.117819065913467,0.02799930400010453,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,SSRF-naive,305.1247047746119,14.218786412741528,0.03571992499996668,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,SSRF-rob,301.80772770661736,14.10497879000476,0.06039934699992955,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,RF-tuned,218.0230275594723,11.859663780663782,1.7262378729999455,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,SSRF-tuned,256.39610935013565,13.354203205528485,1.7622992869999052,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,LassoRF,349.49186476896386,15.538642756332596,0.060950378000143246,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,25,GBM,190.13522548097396,10.537975488355105,0.16731199399987418,0.8644238756346897,0.9288124964672312,11.44,3.6653074828250545,78
airquality,111,5,6,100,RF,459.99160219810744,17.93885518862999,0.11783972399985032,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,SSRF-JS,492.92718511807914,18.21526231212743,0.11783972399985032,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,SSRF,501.8469140556116,18.315354290493723,0.11783972399985032,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,SSRF-naive,478.43796656344347,18.118236485718494,0.13169475099994088,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,SSRF-rob,476.00493478615624,18.070235584445292,0.21477599099989675,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,RF-tuned,374.0703170237786,15.956684507411785,1.7789428060000319,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,SSRF-tuned,399.2742180541261,16.739204486415467,1.913359507999985,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,LassoRF,489.1926365804111,17.392826602526846,0.14120616300010624,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,100,GBM,599.4334652774039,18.499400284331802,0.07181513499995162,0.89540998567257,0.9400677486574268,11.13,3.834227579114118,78
airquality,111,5,6,500,RF,663.5754817435343,15.391408811620773,0.565265196999917,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,SSRF-JS,704.899023542467,15.93073325302192,0.565265196999917,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,SSRF,716.2178829382198,16.124991003287054,0.565265196999917,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,SSRF-naive,686.0510402202292,15.673265400856097,0.6598659599999337,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,SSRF-rob,687.5237464713065,15.688539161261746,1.0952879730000404,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,RF-tuned,602.4194920855241,14.252190294722109,2.1802790679998907,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,SSRF-tuned,603.7344960239772,14.376667991846194,2.901308625999718,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,LassoRF,658.4021135284684,15.176096563692857,0.5823277939998661,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,6,500,GBM,573.3087149588993,16.82943764900252,0.06319338500020422,0.89762275833085,0.9426578046614261,11.334,3.7516056156291593,78
airquality,111,5,7,5,RF,302.99906428781384,14.106390091390091,0.008143263999954797,0.9194863749574578,0.9616512483841861,11.8,3.560118318301664,78
airquality,111,5,7,5,SSRF-JS,309.03093361178577,14.639822903044008,0.008143263999954797,0.9194863749574578,0.9616512483841861,11.8,3.560118318301664,78
airquality,111,5,7,5,SSRF,302.144192443405,14.578856179511803,0.008143263999954797,0.9194863749574578,0.9616512483841861,11.8,3.560118318301664,78
airquality,111,5,7,5,SSRF-naive,303.29446582849147,14.322963375688863,0.008923575999915556,0.9194863749574578,0.9616512483841861,11.8,3.560118318301664,78
airquality,111,5,7,5,SSRF-rob,307.763400394468,14.477550931940993,0.011552198999879693,0.9194863749574578,0.9616512483841861,11.8,3.560118318301664,78
airquality,111,5,7,10,RF,223.69476341920728,11.665243250015978,0.01238342399983594,0.8913289420175925,0.9448058715869629,11.6,3.63320789079361,78
airquality,111,5,7,10,SSRF-JS,244.37289962709258,12.457342270407711,0.01238342399983594,0.8913289420175925,0.9448058715869629,11.6,3.63320789079361,78
airquality,111,5,7,10,SSRF,250.63444990873464,12.715424321771465,0.01238342399983594,0.8913289420175925,0.9448058715869629,11.6,3.63320789079361,78
airquality,111,5,7,10,SSRF-naive,232.31334181284467,12.094462975559894,0.013765662999958295,0.8913289420175925,0.9448058715869629,11.6,3.63320789079361,78
airquality,111,5,7,10,SSRF-rob,233.94820010439264,12.110653042186444,0.025334147999956258,0.8913289420175925,0.9448058715869629,11.6,3.63320789079361,78
airquality,111,5,7,25,RF,694.0525852114371,16.193022140070266,0.03206399800001236,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,SSRF-JS,717.8535873528817,16.325250281785678,0.03206399800001236,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,SSRF,723.1124380912928,16.3900017649279,0.03206399800001236,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,SSRF-naive,706.9745242667537,16.268316801333295,0.037053149000030317,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,SSRF-rob,711.1542647853805,16.27763993550326,0.05938440099998843,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,RF-tuned,725.8808389226759,15.760524186204597,1.6355016069999238,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,SSRF-tuned,666.5946060479107,15.58676970507372,1.6712671649997901,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,LassoRF,739.4586727378444,15.616804469644043,0.07253842199997962,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,25,GBM,766.8861281810575,17.635683017148068,0.05705692499986981,0.9250805057461727,0.9559776432394697,10.96,3.956517453055225,78
airquality,111,5,7,100,RF,284.1750540859313,13.25293771352929,0.12464173000012124,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,SSRF-JS,319.3736795545152,14.575875661290535,0.12464173000012124,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,SSRF,330.382099897112,14.937753128230185,0.12464173000012124,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,SSRF-naive,303.6840467845568,14.022185888371437,0.13370661799990557,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,SSRF-rob,304.33779473516495,14.041514039198164,0.22607377400004225,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,RF-tuned,223.03485188714612,11.516955747955745,1.7675700219999726,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,SSRF-tuned,251.88742164202984,12.620344204150934,1.9228842840000198,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,LassoRF,313.267152761108,14.51549994838688,0.14650516799997604,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,100,GBM,241.0478399054261,12.3515548743588,0.04499697300002481,0.8912300487486187,0.9393915591963323,11.25,3.8522536135026004,78
airquality,111,5,7,500,RF,303.24726704393714,12.657131061465238,0.5902970100000857,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,SSRF-JS,352.5359581768844,14.08412039118437,0.5902970100000857,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,SSRF,365.33797714844826,14.446116589346655,0.5902970100000857,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,SSRF-naive,330.38972082978495,13.470616660561507,0.6558055279999735,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,SSRF-rob,329.7094480562464,13.446890315307371,1.1143504829999529,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,RF-tuned,217.1755032808138,10.600174522279067,2.3354586279999694,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,SSRF-tuned,253.0093379154217,11.829397363572722,3.1281990620000215,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,LassoRF,327.29887849545037,13.63145285411317,0.578902534000008,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,7,500,GBM,173.75969318439257,10.567654420271428,0.039861057000052824,0.8819026807943999,0.9337599168866427,11.44,3.748093269340566,78
airquality,111,5,8,5,RF,795.1064052833703,17.73315055315055,0.008555180000030305,0.807428490457667,0.9077145970904447,12.0,3.363173810043231,78
